event,completeTime,case
22,2022-10-03 17:24:00,1468
22,2022-10-03 17:24:00,1468
5,2022-10-03 17:26:00,1468
5,2022-10-03 17:31:00,1468
5,2022-10-03 17:33:00,1468
5,2022-10-03 17:35:00,1468
37,2022-10-03 17:40:00,1324
37,2022-10-03 17:41:00,1324
22,2022-10-03 20:49:00,932
22,2022-10-03 21:01:00,245
22,2022-10-03 21:24:00,408
22,2022-10-03 21:24:00,408
5,2022-10-03 21:24:00,408
5,2022-10-03 21:25:00,408
37,2022-10-03 21:59:00,1808
37,2022-10-03 22:19:00,1471
22,2022-10-04 00:09:00,1406
22,2022-10-04 00:09:00,1406
22,2022-10-04 00:15:00,1112
37,2022-10-04 07:21:00,2000
37,2022-10-04 07:22:00,2000
22,2022-10-04 08:15:00,179
22,2022-10-04 09:41:00,2307
22,2022-10-04 09:41:00,2307
22,2022-10-04 10:17:00,895
22,2022-10-04 10:17:00,895
21,2022-10-04 10:17:00,895
22,2022-10-04 11:01:00,1493
37,2022-10-04 11:06:00,1036
37,2022-10-04 11:07:00,1036
37,2022-10-04 11:07:00,1036
22,2022-10-04 11:11:00,895
22,2022-10-04 11:12:00,895
22,2022-10-04 11:12:00,895
22,2022-10-04 13:29:00,895
22,2022-10-04 14:04:00,2386
22,2022-10-04 14:57:00,1309
22,2022-10-04 14:59:00,1309
5,2022-10-04 14:59:00,1309
5,2022-10-04 15:08:00,1309
5,2022-10-04 15:11:00,1309
37,2022-10-04 15:51:00,1478
22,2022-10-04 16:03:00,895
22,2022-10-04 16:03:00,895
21,2022-10-04 16:03:00,895
22,2022-10-04 16:58:00,2526
22,2022-10-04 17:00:00,2292
22,2022-10-04 17:02:00,2292
22,2022-10-04 17:58:00,895
22,2022-10-04 17:58:00,895
21,2022-10-04 17:58:00,895
5,2022-10-04 18:49:00,1466
22,2022-10-04 19:10:00,188
22,2022-10-04 19:10:00,188
37,2022-10-04 19:44:00,302
37,2022-10-04 19:44:00,2101
37,2022-10-04 19:45:00,302
22,2022-10-04 19:54:00,383
37,2022-10-04 19:57:00,1218
37,2022-10-04 19:59:00,1218
22,2022-10-04 20:22:00,1881
37,2022-10-04 20:22:00,2647
37,2022-10-04 20:23:00,2647
22,2022-10-04 20:36:00,245
22,2022-10-04 20:38:00,975
22,2022-10-04 20:43:00,383
22,2022-10-04 20:45:00,383
22,2022-10-04 20:45:00,383
22,2022-10-04 20:45:00,383
22,2022-10-04 20:45:00,383
22,2022-10-04 20:46:00,383
22,2022-10-04 20:46:00,383
37,2022-10-04 20:52:00,302
22,2022-10-04 21:07:00,383
37,2022-10-04 21:45:00,302
37,2022-10-04 21:45:00,302
37,2022-10-04 21:47:00,302
22,2022-10-05 00:08:00,2200
22,2022-10-05 00:08:00,2200
22,2022-10-05 00:11:00,2200
22,2022-10-05 00:11:00,2200
22,2022-10-05 08:23:00,1809
37,2022-10-05 08:32:00,582
22,2022-10-05 09:35:00,688
22,2022-10-05 10:41:00,895
22,2022-10-05 10:41:00,895
21,2022-10-05 10:42:00,895
37,2022-10-05 11:15:00,2113
22,2022-10-05 11:41:00,2432
22,2022-10-05 11:43:00,2432
22,2022-10-05 13:00:00,381
22,2022-10-05 13:00:00,381
22,2022-10-05 13:01:00,381
22,2022-10-05 13:01:00,381
5,2022-10-05 13:01:00,381
22,2022-10-05 13:01:00,381
22,2022-10-05 13:01:00,381
22,2022-10-05 13:54:00,840
22,2022-10-05 15:16:00,381
22,2022-10-05 15:21:00,381
22,2022-10-05 15:21:00,381
22,2022-10-05 15:21:00,381
22,2022-10-05 15:25:00,381
37,2022-10-05 15:48:00,2518
37,2022-10-05 18:13:00,748
5,2022-10-05 18:58:00,1266
37,2022-10-05 19:41:00,1761
37,2022-10-05 19:49:00,1442
37,2022-10-05 19:50:00,1442
5,2022-10-05 20:29:00,1459
37,2022-10-05 21:31:00,2502
37,2022-10-05 21:52:00,741
37,2022-10-05 21:53:00,741
37,2022-10-05 21:53:00,741
37,2022-10-05 21:54:00,741
37,2022-10-05 21:54:00,741
22,2022-10-06 08:15:00,1792
22,2022-10-06 09:32:00,1910
32,2022-10-06 09:32:00,1910
32,2022-10-06 09:32:00,1910
32,2022-10-06 09:32:00,1910
22,2022-10-06 09:32:00,1910
32,2022-10-06 09:46:00,2432
22,2022-10-06 11:03:00,604
37,2022-10-06 14:23:00,1851
37,2022-10-06 14:37:00,1478
37,2022-10-06 14:37:00,1478
37,2022-10-06 14:38:00,1478
37,2022-10-06 14:38:00,1478
32,2022-10-06 14:52:00,721
22,2022-10-06 14:52:00,721
32,2022-10-06 14:53:00,721
22,2022-10-06 14:53:00,721
22,2022-10-06 14:55:00,721
22,2022-10-06 14:55:00,721
5,2022-10-06 14:55:00,721
22,2022-10-06 14:56:00,721
22,2022-10-06 14:56:00,721
22,2022-10-06 14:56:00,721
37,2022-10-06 15:05:00,2270
37,2022-10-06 15:13:00,22
5,2022-10-06 16:46:00,2214
5,2022-10-06 16:47:00,2214
5,2022-10-06 16:50:00,2214
5,2022-10-06 16:50:00,2214
5,2022-10-06 16:51:00,2214
22,2022-10-06 17:09:00,1861
22,2022-10-06 17:24:00,1290
22,2022-10-06 18:26:00,80
37,2022-10-06 18:28:00,1485
37,2022-10-06 20:59:00,686
37,2022-10-06 21:56:00,1305
37,2022-10-06 22:43:00,2069
22,2022-10-07 00:12:00,2441
22,2022-10-07 00:13:00,2441
5,2022-10-07 00:13:00,2441
37,2022-10-07 00:56:00,646
37,2022-10-07 07:05:00,2069
37,2022-10-07 08:11:00,909
22,2022-10-07 08:24:00,1859
22,2022-10-07 08:24:00,1859
22,2022-10-07 09:51:00,2577
22,2022-10-07 10:42:00,1194
32,2022-10-07 10:43:00,1194
22,2022-10-07 11:22:00,768
22,2022-10-07 11:23:00,768
22,2022-10-07 11:23:00,768
22,2022-10-07 11:24:00,768
22,2022-10-07 11:24:00,768
22,2022-10-07 11:24:00,768
22,2022-10-07 11:27:00,768
22,2022-10-07 11:27:00,768
22,2022-10-07 11:34:00,210
22,2022-10-07 11:39:00,210
22,2022-10-07 15:11:00,1274
22,2022-10-07 16:02:00,1052
37,2022-10-07 19:14:00,1887
37,2022-10-07 20:27:00,864
5,2022-10-07 23:04:00,357
32,2022-10-08 08:52:00,1854
37,2022-10-08 09:04:00,1890
22,2022-10-08 09:44:00,729
22,2022-10-08 09:53:00,2263
22,2022-10-08 09:54:00,729
22,2022-10-08 09:55:00,2263
22,2022-10-08 09:55:00,2263
32,2022-10-08 09:56:00,2263
37,2022-10-08 10:09:00,882
5,2022-10-08 10:10:00,2604
37,2022-10-08 14:17:00,2747
37,2022-10-08 14:18:00,2747
37,2022-10-08 15:26:00,1080
37,2022-10-08 15:26:00,1080
37,2022-10-08 15:27:00,1445
22,2022-10-08 15:34:00,2313
22,2022-10-08 16:58:00,438
22,2022-10-08 17:17:00,1148
24,2022-10-08 18:20:00,2295
5,2022-10-08 20:11:00,2604
22,2022-10-08 20:29:00,930
22,2022-10-08 20:30:00,930
22,2022-10-08 20:30:00,930
5,2022-10-08 20:30:00,930
22,2022-10-09 00:29:00,321
32,2022-10-09 00:29:00,321
32,2022-10-09 00:30:00,321
32,2022-10-09 00:31:00,321
22,2022-10-09 00:47:00,42
22,2022-10-09 09:16:00,979
22,2022-10-09 09:16:00,979
32,2022-10-09 10:15:00,700
37,2022-10-09 13:01:00,2485
37,2022-10-09 13:02:00,2485
37,2022-10-09 13:03:00,2485
37,2022-10-09 13:03:00,2485
37,2022-10-09 13:03:00,2485
37,2022-10-09 13:03:00,2485
37,2022-10-09 13:04:00,2485
22,2022-10-09 15:24:00,233
22,2022-10-09 15:24:00,233
37,2022-10-09 16:04:00,326
37,2022-10-09 16:04:00,326
37,2022-10-09 18:32:00,419
5,2022-10-09 19:51:00,2604
22,2022-10-09 19:55:00,360
22,2022-10-09 19:56:00,360
22,2022-10-09 19:57:00,360
37,2022-10-09 20:09:00,1770
37,2022-10-09 20:28:00,2650
37,2022-10-09 20:30:00,2650
37,2022-10-09 20:31:00,2650
22,2022-10-09 20:44:00,2305
22,2022-10-09 20:45:00,2305
32,2022-10-09 20:45:00,2305
22,2022-10-09 21:09:00,856
22,2022-10-09 21:09:00,856
5,2022-10-09 21:09:00,856
37,2022-10-09 21:11:00,2650
5,2022-10-09 21:19:00,856
37,2022-10-09 22:33:00,1367
37,2022-10-09 22:37:00,1367
22,2022-10-09 23:06:00,1792
22,2022-10-09 23:07:00,1792
22,2022-10-09 23:09:00,1792
22,2022-10-10 00:17:00,849
32,2022-10-10 00:17:00,849
32,2022-10-10 00:22:00,849
32,2022-10-10 00:22:00,849
32,2022-10-10 00:22:00,849
22,2022-10-10 07:46:00,227
37,2022-10-10 07:52:00,575
22,2022-10-10 09:37:00,1081
22,2022-10-10 09:44:00,849
22,2022-10-10 09:44:00,849
22,2022-10-10 10:13:00,2514
22,2022-10-10 10:15:00,2514
22,2022-10-10 10:16:00,2514
22,2022-10-10 10:31:00,1763
37,2022-10-10 11:27:00,164
22,2022-10-10 15:06:00,441
22,2022-10-10 15:07:00,441
22,2022-10-10 15:07:00,441
22,2022-10-10 15:30:00,1963
22,2022-10-10 15:30:00,1963
37,2022-10-10 16:22:00,477
37,2022-10-10 19:08:00,776
32,2022-10-10 20:32:00,790
32,2022-10-10 20:32:00,790
22,2022-10-10 20:38:00,798
22,2022-10-10 23:45:00,2550
22,2022-10-10 23:46:00,2550
22,2022-10-10 23:47:00,2550
22,2022-10-10 23:49:00,2550
22,2022-10-10 23:49:00,2550
22,2022-10-11 00:37:00,48
37,2022-10-11 00:54:00,408
37,2022-10-11 00:54:00,408
37,2022-10-11 00:54:00,408
22,2022-10-11 08:51:00,2223
22,2022-10-11 08:51:00,2223
22,2022-10-11 08:52:00,2223
22,2022-10-11 08:53:00,2223
22,2022-10-11 08:54:00,2223
22,2022-10-11 09:43:00,1866
22,2022-10-11 09:43:00,1866
22,2022-10-11 09:43:00,1866
22,2022-10-11 10:36:00,677
37,2022-10-11 11:22:00,12
5,2022-10-11 13:44:00,2451
37,2022-10-11 15:28:00,776
22,2022-10-11 15:47:00,113
5,2022-10-11 18:43:00,1306
22,2022-10-11 18:43:00,606
22,2022-10-11 18:44:00,606
22,2022-10-11 18:45:00,606
5,2022-10-11 18:45:00,606
5,2022-10-11 18:51:00,606
5,2022-10-11 19:08:00,854
7,2022-10-11 19:36:00,2153
7,2022-10-11 19:38:00,2153
7,2022-10-11 19:39:00,2153
37,2022-10-11 20:55:00,2335
5,2022-10-11 22:30:00,392
37,2022-10-11 22:44:00,955
22,2022-10-12 07:41:00,2254
32,2022-10-12 07:41:00,2254
22,2022-10-12 08:23:00,836
22,2022-10-12 11:21:00,1763
22,2022-10-12 11:21:00,1763
22,2022-10-12 11:21:00,1763
22,2022-10-12 11:22:00,1763
22,2022-10-12 11:23:00,1763
22,2022-10-12 11:23:00,1763
22,2022-10-12 11:23:00,1763
22,2022-10-12 11:24:00,1763
22,2022-10-12 11:25:00,1763
22,2022-10-12 11:25:00,1763
22,2022-10-12 11:25:00,1763
22,2022-10-12 11:26:00,1763
22,2022-10-12 11:26:00,1763
22,2022-10-12 11:26:00,1763
22,2022-10-12 11:26:00,1763
5,2022-10-12 11:27:00,1763
22,2022-10-12 11:27:00,1763
22,2022-10-12 11:50:00,2417
22,2022-10-12 11:51:00,35
22,2022-10-12 11:55:00,35
22,2022-10-12 14:12:00,1081
22,2022-10-12 14:36:00,182
22,2022-10-12 15:15:00,815
22,2022-10-12 15:16:00,815
32,2022-10-12 15:16:00,815
22,2022-10-12 16:55:00,2141
22,2022-10-12 16:55:00,2141
5,2022-10-12 16:55:00,2141
22,2022-10-12 17:06:00,2141
22,2022-10-12 17:06:00,2141
22,2022-10-12 17:06:00,2141
22,2022-10-12 17:06:00,2141
22,2022-10-12 18:00:00,1898
5,2022-10-12 18:01:00,1898
37,2022-10-12 18:16:00,2272
37,2022-10-12 18:43:00,622
37,2022-10-12 19:51:00,643
37,2022-10-12 21:58:00,2412
22,2022-10-13 09:08:00,285
22,2022-10-13 09:09:00,285
32,2022-10-13 09:13:00,737
22,2022-10-13 10:33:00,1910
22,2022-10-13 10:36:00,1786
22,2022-10-13 13:01:00,2397
22,2022-10-13 13:10:00,2397
22,2022-10-13 13:10:00,2397
22,2022-10-13 13:29:00,491
7,2022-10-13 13:30:00,2742
22,2022-10-13 13:35:00,994
22,2022-10-13 16:17:00,815
32,2022-10-13 16:17:00,815
32,2022-10-13 16:17:00,815
22,2022-10-13 16:49:00,1203
22,2022-10-13 16:49:00,1203
22,2022-10-13 16:50:00,1203
22,2022-10-13 16:50:00,1203
5,2022-10-13 16:51:00,1203
5,2022-10-13 16:52:00,1203
5,2022-10-13 16:57:00,1203
5,2022-10-13 16:57:00,1203
5,2022-10-13 16:58:00,1203
37,2022-10-13 17:05:00,2110
37,2022-10-13 17:05:00,2110
22,2022-10-13 17:23:00,2618
37,2022-10-13 19:21:00,2152
32,2022-10-13 19:22:00,1147
37,2022-10-13 19:23:00,2152
22,2022-10-13 20:08:00,1963
22,2022-10-13 20:16:00,1899
22,2022-10-13 20:21:00,1899
5,2022-10-13 20:22:00,1899
22,2022-10-13 21:13:00,245
37,2022-10-13 22:26:00,2158
22,2022-10-13 22:46:00,732
37,2022-10-14 00:59:00,561
22,2022-10-14 08:02:00,137
37,2022-10-14 09:28:00,1225
37,2022-10-14 10:14:00,341
37,2022-10-14 10:56:00,1084
37,2022-10-14 10:56:00,1084
5,2022-10-14 11:04:00,982
5,2022-10-14 11:05:00,982
5,2022-10-14 11:07:00,982
22,2022-10-14 11:35:00,844
22,2022-10-14 11:35:00,844
22,2022-10-14 11:36:00,844
32,2022-10-14 11:37:00,844
37,2022-10-14 13:26:00,800
37,2022-10-14 14:11:00,1185
37,2022-10-14 14:13:00,1185
22,2022-10-14 15:12:00,95
22,2022-10-14 15:19:00,95
22,2022-10-14 15:21:00,95
37,2022-10-14 15:36:00,926
37,2022-10-14 15:36:00,926
22,2022-10-14 15:50:00,95
32,2022-10-14 15:51:00,95
5,2022-10-14 15:51:00,95
32,2022-10-14 15:52:00,95
5,2022-10-14 15:52:00,95
32,2022-10-14 15:54:00,95
32,2022-10-14 15:55:00,95
5,2022-10-14 15:56:00,95
5,2022-10-14 15:58:00,95
5,2022-10-14 16:01:00,95
5,2022-10-14 16:04:00,95
22,2022-10-14 16:15:00,900
22,2022-10-14 16:48:00,683
22,2022-10-14 16:48:00,683
22,2022-10-14 16:48:00,683
22,2022-10-14 16:48:00,683
22,2022-10-14 16:48:00,683
22,2022-10-14 16:49:00,683
22,2022-10-14 16:49:00,683
22,2022-10-14 16:49:00,683
5,2022-10-14 16:49:00,683
22,2022-10-14 17:35:00,287
22,2022-10-14 18:58:00,388
32,2022-10-14 18:58:00,388
32,2022-10-14 18:58:00,388
22,2022-10-14 21:07:00,2239
22,2022-10-14 21:07:00,2239
5,2022-10-14 21:07:00,2239
22,2022-10-14 21:07:00,2239
5,2022-10-14 21:07:00,2239
37,2022-10-14 21:27:00,2546
22,2022-10-15 00:30:00,1443
32,2022-10-15 00:30:00,1443
32,2022-10-15 00:32:00,1443
37,2022-10-15 00:47:00,2485
22,2022-10-15 07:33:00,536
37,2022-10-15 10:20:00,1794
37,2022-10-15 10:21:00,1794
37,2022-10-15 10:21:00,1794
37,2022-10-15 10:31:00,2664
37,2022-10-15 10:31:00,2664
37,2022-10-15 11:31:00,882
37,2022-10-15 11:37:00,882
22,2022-10-15 11:53:00,2255
22,2022-10-15 11:54:00,2255
37,2022-10-15 13:03:00,2101
22,2022-10-15 13:21:00,1941
5,2022-10-15 13:22:00,1941
5,2022-10-15 13:25:00,2303
5,2022-10-15 13:26:00,2303
5,2022-10-15 13:26:00,2303
5,2022-10-15 13:27:00,2303
37,2022-10-15 14:57:00,2431
22,2022-10-15 15:30:00,327
22,2022-10-15 15:31:00,327
22,2022-10-15 15:32:00,327
22,2022-10-15 15:33:00,327
37,2022-10-15 16:44:00,1534
22,2022-10-15 16:51:00,479
22,2022-10-15 17:35:00,1274
22,2022-10-15 18:58:00,1181
5,2022-10-15 19:58:00,725
22,2022-10-15 20:36:00,928
22,2022-10-15 20:36:00,928
5,2022-10-15 20:36:00,928
22,2022-10-15 20:40:00,247
22,2022-10-15 20:40:00,247
22,2022-10-15 20:41:00,247
22,2022-10-15 20:41:00,247
5,2022-10-15 20:43:00,247
22,2022-10-15 21:30:00,900
37,2022-10-15 21:35:00,1619
22,2022-10-15 21:59:00,1619
37,2022-10-16 00:28:00,2037
37,2022-10-16 00:28:00,2037
37,2022-10-16 00:29:00,2037
37,2022-10-16 00:30:00,2037
37,2022-10-16 00:30:00,2037
22,2022-10-16 09:01:00,2542
22,2022-10-16 09:02:00,2542
22,2022-10-16 09:08:00,2542
22,2022-10-16 09:09:00,2542
5,2022-10-16 09:10:00,2542
37,2022-10-16 10:04:00,2096
22,2022-10-16 10:23:00,2719
32,2022-10-16 10:23:00,2719
32,2022-10-16 10:23:00,2719
32,2022-10-16 10:23:00,2719
22,2022-10-16 10:29:00,247
22,2022-10-16 11:56:00,247
5,2022-10-16 13:14:00,638
5,2022-10-16 14:33:00,2604
37,2022-10-16 14:55:00,1457
22,2022-10-16 15:29:00,440
22,2022-10-16 17:08:00,1800
32,2022-10-16 17:08:00,1800
22,2022-10-16 17:09:00,1805
32,2022-10-16 17:09:00,1800
32,2022-10-16 17:09:00,1800
32,2022-10-16 17:12:00,1800
37,2022-10-16 18:30:00,642
37,2022-10-16 18:30:00,642
37,2022-10-16 19:20:00,2060
37,2022-10-16 19:23:00,2060
22,2022-10-16 20:19:00,247
5,2022-10-16 21:35:00,2237
37,2022-10-16 21:54:00,562
22,2022-10-17 00:03:00,525
22,2022-10-17 00:03:00,525
22,2022-10-17 09:19:00,815
32,2022-10-17 09:20:00,815
32,2022-10-17 09:20:00,815
37,2022-10-17 09:31:00,1828
22,2022-10-17 10:31:00,16
22,2022-10-17 10:31:00,16
22,2022-10-17 10:32:00,16
22,2022-10-17 10:32:00,16
22,2022-10-17 10:32:00,16
22,2022-10-17 10:32:00,16
22,2022-10-17 10:34:00,16
22,2022-10-17 11:09:00,2391
22,2022-10-17 11:44:00,2079
37,2022-10-17 13:31:00,1461
22,2022-10-17 13:54:00,1463
5,2022-10-17 13:55:00,1463
5,2022-10-17 13:58:00,1463
5,2022-10-17 13:59:00,1463
5,2022-10-17 14:00:00,1463
37,2022-10-17 14:29:00,362
22,2022-10-17 14:54:00,2382
22,2022-10-17 14:55:00,2382
5,2022-10-17 14:56:00,2382
37,2022-10-17 14:56:00,2580
32,2022-10-17 15:20:00,1093
22,2022-10-17 16:02:00,900
5,2022-10-17 16:23:00,1452
5,2022-10-17 16:23:00,1452
5,2022-10-17 16:38:00,1452
5,2022-10-17 16:38:00,1452
37,2022-10-17 16:54:00,552
37,2022-10-17 17:15:00,1439
37,2022-10-17 17:17:00,1439
22,2022-10-17 17:32:00,2740
22,2022-10-17 17:35:00,2740
37,2022-10-17 18:03:00,2274
22,2022-10-17 18:05:00,87
22,2022-10-17 19:06:00,2036
22,2022-10-17 19:06:00,2036
22,2022-10-17 20:27:00,772
22,2022-10-17 20:27:00,772
32,2022-10-17 20:28:00,772
22,2022-10-17 20:34:00,2229
22,2022-10-17 21:39:00,900
5,2022-10-17 21:39:00,900
22,2022-10-17 21:39:00,900
22,2022-10-17 21:39:00,900
22,2022-10-17 23:33:00,391
22,2022-10-17 23:33:00,391
22,2022-10-17 23:33:00,391
22,2022-10-17 23:33:00,391
22,2022-10-18 08:38:00,867
7,2022-10-18 08:39:00,867
7,2022-10-18 08:39:00,867
7,2022-10-18 08:40:00,867
7,2022-10-18 08:40:00,867
7,2022-10-18 08:41:00,867
37,2022-10-18 11:58:00,1221
37,2022-10-18 11:58:00,1221
37,2022-10-18 11:58:00,1221
22,2022-10-18 14:05:00,1409
22,2022-10-18 14:05:00,1409
5,2022-10-18 14:07:00,1409
5,2022-10-18 14:07:00,1409
5,2022-10-18 14:10:00,1409
5,2022-10-18 14:13:00,1409
5,2022-10-18 14:21:00,1409
22,2022-10-18 15:19:00,837
22,2022-10-18 15:19:00,837
37,2022-10-18 15:24:00,1980
37,2022-10-18 15:24:00,1980
22,2022-10-18 16:42:00,1157
22,2022-10-18 19:41:00,1954
22,2022-10-18 19:41:00,1954
5,2022-10-18 19:41:00,1954
22,2022-10-18 19:41:00,1954
22,2022-10-18 19:41:00,1954
22,2022-10-18 21:53:00,412
22,2022-10-18 21:56:00,342
22,2022-10-19 00:39:00,1449
22,2022-10-19 08:52:00,247
22,2022-10-19 09:45:00,1301
37,2022-10-19 11:31:00,1120
37,2022-10-19 11:45:00,2204
22,2022-10-19 11:49:00,935
22,2022-10-19 11:49:00,935
5,2022-10-19 11:50:00,935
22,2022-10-19 13:14:00,465
5,2022-10-19 13:20:00,465
5,2022-10-19 13:22:00,465
5,2022-10-19 13:22:00,465
22,2022-10-19 14:44:00,1754
22,2022-10-19 14:44:00,1754
32,2022-10-19 14:45:00,1754
5,2022-10-19 14:46:00,1754
37,2022-10-19 14:52:00,1040
37,2022-10-19 14:52:00,1040
37,2022-10-19 14:54:00,1040
37,2022-10-19 14:54:00,1040
22,2022-10-19 16:19:00,342
22,2022-10-19 16:20:00,342
22,2022-10-19 17:11:00,179
22,2022-10-19 17:11:00,179
22,2022-10-19 17:48:00,247
22,2022-10-19 17:49:00,247
22,2022-10-19 17:50:00,247
22,2022-10-19 17:50:00,247
22,2022-10-19 17:51:00,247
22,2022-10-19 18:12:00,345
22,2022-10-19 18:12:00,345
22,2022-10-19 18:13:00,345
22,2022-10-19 18:13:00,345
22,2022-10-19 18:13:00,345
5,2022-10-19 22:55:00,757
5,2022-10-19 22:58:00,757
5,2022-10-19 22:58:00,757
37,2022-10-20 00:01:00,159
22,2022-10-20 00:19:00,1081
22,2022-10-20 00:20:00,2729
22,2022-10-20 00:20:00,1081
22,2022-10-20 00:21:00,1081
22,2022-10-20 09:24:00,340
22,2022-10-20 10:45:00,1871
22,2022-10-20 11:15:00,747
22,2022-10-20 11:15:00,747
5,2022-10-20 11:15:00,747
22,2022-10-20 11:16:00,747
22,2022-10-20 11:16:00,747
22,2022-10-20 11:16:00,747
22,2022-10-20 11:32:00,1109
22,2022-10-20 11:33:00,1109
22,2022-10-20 11:34:00,1109
22,2022-10-20 11:34:00,1109
22,2022-10-20 11:50:00,1463
22,2022-10-20 13:15:00,1849
32,2022-10-20 13:19:00,2645
22,2022-10-20 14:06:00,666
22,2022-10-20 14:06:00,666
22,2022-10-20 14:07:00,666
22,2022-10-20 14:07:00,666
22,2022-10-20 14:08:00,666
22,2022-10-20 14:11:00,25
22,2022-10-20 14:11:00,25
5,2022-10-20 14:12:00,25
37,2022-10-20 14:58:00,2051
37,2022-10-20 14:59:00,2051
37,2022-10-20 14:59:00,2051
22,2022-10-20 15:10:00,1882
22,2022-10-20 17:22:00,666
37,2022-10-20 17:47:00,698
37,2022-10-20 17:49:00,1542
37,2022-10-20 17:49:00,1542
37,2022-10-20 18:54:00,758
5,2022-10-20 19:29:00,896
5,2022-10-20 19:33:00,896
5,2022-10-20 19:34:00,896
22,2022-10-20 19:44:00,1372
22,2022-10-20 19:44:00,1372
5,2022-10-20 19:45:00,1372
37,2022-10-20 21:23:00,2156
22,2022-10-20 21:45:00,1197
22,2022-10-20 21:45:00,1197
22,2022-10-20 21:45:00,1197
5,2022-10-20 21:46:00,1197
5,2022-10-20 21:51:00,1197
22,2022-10-20 21:51:00,1197
5,2022-10-20 21:51:00,1197
5,2022-10-20 21:53:00,1197
37,2022-10-21 00:03:00,523
22,2022-10-21 07:57:00,244
37,2022-10-21 08:56:00,2
32,2022-10-21 09:17:00,248
22,2022-10-21 09:18:00,248
22,2022-10-21 09:19:00,248
22,2022-10-21 10:49:00,1763
22,2022-10-21 11:25:00,31
22,2022-10-21 11:30:00,2098
22,2022-10-21 11:30:00,2098
22,2022-10-21 11:31:00,31
5,2022-10-21 11:31:00,2098
22,2022-10-21 11:37:00,31
5,2022-10-21 11:37:00,31
22,2022-10-21 13:41:00,31
5,2022-10-21 14:39:00,1981
37,2022-10-21 14:41:00,2534
37,2022-10-21 14:55:00,2101
37,2022-10-21 14:55:00,2101
37,2022-10-21 14:55:00,2101
37,2022-10-21 14:58:00,2101
22,2022-10-21 15:08:00,2349
22,2022-10-21 15:08:00,2349
5,2022-10-21 15:09:00,2349
22,2022-10-21 15:19:00,1594
22,2022-10-21 15:20:00,1594
22,2022-10-21 15:22:00,1594
22,2022-10-21 15:22:00,1594
22,2022-10-21 15:22:00,1456
22,2022-10-21 15:23:00,1594
22,2022-10-21 15:23:00,1594
22,2022-10-21 15:23:00,2349
22,2022-10-21 15:24:00,1594
5,2022-10-21 15:24:00,2349
5,2022-10-21 15:25:00,1594
37,2022-10-21 15:59:00,2301
5,2022-10-21 16:04:00,223
37,2022-10-21 17:12:00,1393
37,2022-10-21 17:21:00,2207
37,2022-10-21 19:14:00,722
37,2022-10-21 20:14:00,688
22,2022-10-22 00:33:00,56
37,2022-10-22 00:34:00,2261
37,2022-10-22 00:34:00,2261
32,2022-10-22 09:02:00,421
22,2022-10-22 11:46:00,2139
22,2022-10-22 11:47:00,2139
5,2022-10-22 11:47:00,1792
22,2022-10-22 11:51:00,2139
22,2022-10-22 11:52:00,2139
5,2022-10-22 11:53:00,2139
22,2022-10-22 11:54:00,688
22,2022-10-22 11:54:00,688
22,2022-10-22 13:38:00,863
37,2022-10-22 14:19:00,297
37,2022-10-22 14:19:00,297
37,2022-10-22 15:10:00,612
22,2022-10-22 15:16:00,247
22,2022-10-22 16:03:00,247
37,2022-10-22 17:36:00,65
37,2022-10-22 19:50:00,1098
37,2022-10-22 19:51:00,1905
22,2022-10-22 23:53:00,688
5,2022-10-23 00:01:00,1042
22,2022-10-23 00:11:00,247
32,2022-10-23 00:11:00,247
22,2022-10-23 00:13:00,1123
22,2022-10-23 00:13:00,1123
22,2022-10-23 00:13:00,1123
22,2022-10-23 00:13:00,1123
22,2022-10-23 00:15:00,247
32,2022-10-23 00:36:00,2720
22,2022-10-23 09:23:00,688
22,2022-10-23 10:50:00,284
22,2022-10-23 10:50:00,284
37,2022-10-23 10:52:00,1913
22,2022-10-23 11:08:00,247
32,2022-10-23 11:14:00,247
5,2022-10-23 11:26:00,2723
7,2022-10-23 13:00:00,1931
37,2022-10-23 13:19:00,2118
22,2022-10-23 14:45:00,2740
22,2022-10-23 15:06:00,747
22,2022-10-23 15:06:00,747
22,2022-10-23 15:07:00,747
22,2022-10-23 15:18:00,1754
22,2022-10-23 15:19:00,1754
5,2022-10-23 15:19:00,1754
5,2022-10-23 15:27:00,1754
37,2022-10-23 17:06:00,2233
22,2022-10-23 19:27:00,1274
37,2022-10-23 19:42:00,1279
5,2022-10-23 20:24:00,1035
5,2022-10-23 20:29:00,1035
5,2022-10-23 20:30:00,1035
5,2022-10-23 20:31:00,1035
5,2022-10-23 20:31:00,1035
22,2022-10-23 21:20:00,1276
22,2022-10-23 21:21:00,1276
5,2022-10-23 22:49:00,1902
5,2022-10-23 23:23:00,1902
5,2022-10-24 00:02:00,1585
37,2022-10-24 09:40:00,307
22,2022-10-24 09:45:00,179
22,2022-10-24 09:45:00,179
22,2022-10-24 09:45:00,179
22,2022-10-24 09:51:00,808
37,2022-10-24 10:17:00,689
22,2022-10-24 10:30:00,1007
7,2022-10-24 10:45:00,1748
22,2022-10-24 10:47:00,504
37,2022-10-24 10:48:00,1454
5,2022-10-24 11:05:00,66
22,2022-10-24 11:21:00,1826
22,2022-10-24 11:22:00,842
37,2022-10-24 11:25:00,594
22,2022-10-24 14:54:00,673
22,2022-10-24 14:55:00,673
22,2022-10-24 15:00:00,673
